Id,Sentiment,Text
9973,neutral,yuk tunjukkan kecintaan kamu terhadap batik dengan ikutan lomba foto haribatikkompastv cek info lengkapnya di poster ya ht 
9974,negative,musuh jokowi akan tetap serang jokowi siapapun cawapresnya dan akan tetap dukung siapapun lawan jokowi kalo gak m 
9975,positive,tuhan merawat semua perasaan dan keputusasaan kita baik yang telah menyala yang masih bara bahkan yang telah sirna 
9976,negative,kenapa sanksi ini harus di lawan karena kejadian kemarin itu adalah akibat dari tidak becusnya p i dan negara kemenp 
9977,negative,gus sy blm bs hapus pilu krn kehilangan teman terbaik kena kanker paru seandainya wkt bs diulang hal plg k 
9978,positive,jika kamu memang berharga di mata seseorang tak ada alasan baginya tuk mencari seorang yg lebih baik darimu 
9979,negative,ketika kita dikecewakan dan disakiti oleh org yg kita syg terkadang lebih memilih utk diam dan mengalah drpd harus memperbesar masalah 
9980,neutral,permen karet diciptakan oleh bangsa maya lebih dari 300 tahun yang lalu mereka merebus getah pohon sawo dan mengunyahnya anehdidunia
9981,positive,jayalah tni 
9982,positive,awww
9983,neutral,sapakin kita
9984,positive,tak aku x sesat waze ni yg tnjuk jalan salah aku cuma nk bertikam lidah je walaupon salah hahah 
9985,negative,narasimu bilang menutupi ketidakmampuan dan rakyat jadi korban itu niat mempolitisasi amp 
9986,neutral,hmm gitu ya kamu meong
9987,negative,ternyata para pembela kebijakan pak ck tidak mengerti bahasa indonesia mungkin mereka dari planet namex 
9988,neutral,kamu pendek mana keren kenalin nih calsebone peninggi badan praktis ga pake ribet cuma di minum rutin kamu bisa n 
9989,negative,kita slalu ingat bersyukur saat sedang diberi rezeki tapi sering lupa bersyukur saat diberi masalah kesulitan terimakas 
9990,negative,ga ngei lagiama mereka 
9991,positive,bhuakakakakakak
9992,negative,kecewa sih tapi yasudah namanya juga sepak bola indonesia kalo kamu bisa juara sungguh luar biasa dijegalnya 
9993,negative,mikirin orang yang gak pernah mikirin kita itu emang bikin gila 
9994,negative,dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah kecewa boleh tapi menggada 
9995,positive,hahahaha thnks to fb yg selalu mengingatkan kita heheheehe
9996,positive,udh deh mba ngerti makasih banyak mbaaaya daoakan kita semua lulus aamiin
9997,neutral,6 dokumen yang korang wajib simpan semasa travel ke luar negaraeeloknya simpan satu hard copy dan satu soft copy d 
9998,neutral,ini knp bbrp kurir gosend sameday klu ambil paket sll tanya detail alamat padahal kita pesen dah ngasi catatan detail alamat
9999,neutral,finally its october my birthdayiapa lahir dalam bulan oktober kita geng 
10000,negative,jika humorku terlalu keras dan sulit kau cerna kamu terlalu aleman jadi temenku wkwkw lueh
10001,neutral,kalau bukan kita masak orang asing haribatiknasional
10002,negative,aku kangen kamu kangen banget 
10003,positive,batik kamu cantik haribatiknasional 
10004,negative,buat dai yguka umbar kebencian kita lari dari tv yg isinya kotoran pergi ke majelis yg kita dapet kotoran dibawah ke maje 
10005,positive,untuk memperoleh pengetahuan orang harus belajar tapi untuk memperoleh kebijaksanaan kita harus mengamati
10006,neutral,17's kita kedua dong guys 
10007,neutral,ayang besok beli miniset yuk susu kamu udah offside tuh luvyu muah 
10008,positive,matius 7 7 mintalah maka akan diberikan kepadamu carilah maka kamu akan mendapat ketoklah maka pintu akan dibukakan 
10009,negative,kamu yang bejat langsung jawab ya allah 
10010,positive,pinter deh kamu kasi jempol 
10011,neutral,prioritas pemerintah tangani gempa dan tsunami saudara2 kita diulteng pasokan listrik bbm dan logistik jadi priorita 
10012,neutral,mahal kita pero di mo lang ramdam 
10013,negative,jangan bagi tulang
10014,negative,kamu harus tahu tanda tanda kalau temanmu ternyata itu fake friend yang wajib kamu jauhi ini tanda tandanya 1 pertemanan 
10015,neutral,ayo kita tumpengan bangsug
10016,negative,daoming feng menegurhancai karena datang ke rumahnya sebagai pelayan dirinya tak elegan sama sekali gimana kalau kamu ada di 
10017,positive,penyetancokelamat makan siang kak yuk ceriakan hari kamu dengan makan bareng orang orang kesa 
10018,neutral,karena udh tinggal brg lama kali ya kadang iyaa ngliat mereka sekilas mirip 
10019,negative,aq berdo'a semoga kamu ga lihat pelangi emg kenapa say biar kamu ga nemuin jalan pulang ke kayangan 
10020,negative,semua itu pilihan hidup dan kadang pilihan tidak berpihak kepada kita kalau tidak bisa jadi antidot jangan ikut ikutan j 
10021,neutral,sudah naluri manusia dalam upaya bertahan hidup disituasi darurat tanpa butuh perintah dan i 
10022,neutral,presiden mengemukakan dua hari lalu dirinya telepon dari raja arabaudialman bin abdulaziz alaud terkait benc 
10023,negative,indonesia rawan bencana 
10024,neutral,ab hayu mutualan kita hype kambeknya exo bareng bareng rt aja yaa
10025,neutral,tayang mulai besok di cgv tiket venom sudah bisa kamu beli dari sekarang melalui atau datang langsung 
10026,neutral,akunnya ilang kak mari kita tag di akun sebelahnya saja 
10027,neutral,ohh gituu jadi kamu pengen aku die
10028,positive,kalo naksir kan seneng ntar kamu
10029,negative,di saat kita sedang bergelak tawa ketika ini budak form 3 sedang berduka sambil skip soalan math yg susah
10030,neutral,selamat hari batik nasional favers mari kita berbangga hati menggunakan batik khas dari berbagai daerah di indone 
10031,negative,dan tidak ada negara yang berulang2 menyatakan akan diproduksi massal sementara kita ga data seberapa besa 
10032,positive,hehehehehhe nanti kita plan pergi tambun kasi perfect oyeahh
10033,positive,kebahagiaan sejati bukan bergantung pada keadaan yg terjadi pada diri kita saat ini tapi berada di dalam hati 
10034,negative,pendukung bosan bingung presiden jokowi begitu cepat krja nya kemaren minggu pagi diolo jogja langsung palu b 
10035,negative,enggak kamu ga sespesial itu dia melakukan itu ke banyak orang yang selain kamu juga kok 
10036,neutral,maneh kudu ngabela harga diri kumaha carana kudu juaraekalipun dunia membencimu kita persi85alawasna 
10037,neutral,selamat hari batik nasional kawanpajak haribatiknasional ayo lestarikan batik sebagai warisan budaya asli indones 
10038,negative,cewek dan cowok lagi berantem kamu ga pernah ada waktu buat aku aku sibuk kerja aku juga kerja yaudah kit 
10039,negative,kamu ga romantis soon 
10040,negative,kamu goblog 
10041,positive,ketika dia yg pergi memberimu 100 alasan tuk menangis tunjukkan padanya bahwa kamu punya 1000 alasan tuk tersenyum 
10042,negative,ngamar kan manjaan ngusel2 hihh kamu yang mesum nihh
10043,neutral,menurut einstein energi adalah massa di kali kuadrat kecepatan cahaya menurut aku energi itu adalah kamu teens kikies
10044,neutral,itu rl kita berdua
10045,negative,dalam keadaan prihatin sperti ini bukannya bsa saling bahu membahu ehhh kok malah masih sempat2nya mem bul 
10046,neutral,habis nntn berita lagi wawancara korban selamat gempa dibilang beli supermie sekardus yg biasanya 27rb jadi 300rb 
10047,positive,wkwkwk ko sinyo gampang melar aku juga apakah kita ini 
10048,neutral,cek tanggal dan tempat pelaksanaannya kangan sampai ketinggalan d 
10049,negative,dari segala ketakut takutanku salah satu ketakutan terbesarku ialah ketika kamu tak lagi takut kehilanganku 
10050,neutral,apa yang biasanya kamu pikirkan saat sendirian sudah malam tapi belum bisa tidur 
10051,neutral,membayangkan diposisi mereka
10052,neutral,unesco memasukkan batik dalam daftar representatif budaya tak benda warisan manusia pengakuan terhadap batik merup 
10053,negative,kamu kemanaaaaaa akuama kangen tauuu 
10054,neutral,setiap tanggal 2 oktober kita memperingati 2 peringatan hari batik dan hari lahir fahmi ibnu abbad annajam baroka 
10055,negative,mmg dalam hidup ni semua benda kita tak boleh expect too much nnt kita sakit too much jugak since aku dah hadap 
10056,negative,sedih2 kita pegi amek gambaome structure shot at kyunghee univ 
10057,neutral,ulama kat sana mesti superior nak mampus sampai ada direct line siap boleh sepakat and come to conclusion sebab maksiat lah 
10058,neutral,kannn kita dgn mcm berapi2 je hahaha mmg mntk kne maki
10059,neutral,popularitas dan harta benda adalah titipan saat kita meninggal smua itu takkan dibawa hanya amal saat hidup yg me 
10060,negative,soal pemukulan ratna sarumpaet setelah membandingkan fotonya dugaan saya itu hoax kita tunggu saja hasil pemeriksaan pol 
10061,negative,air mata kami sudah habis yang tersisa hanya rasa semangat mewek gue denger salah satu korban palu ngomong itu 
10062,negative,vytl hai mantan ku katanya ga mau kapelan mau nsa taunya udah dapat yang baru aja semoga ya kamu ga ngel 
10063,positive,bantuan sudah berdatangan untuk saudara kita di palu dan donggola gerakcepatuntukpalu 
10064,positive,ok vi yang penting kamu dan keluarga serta warga lainnya selamat dan semoga dgn bantuan pemerintah d 
10065,negative,kalo orang minta tolong secra sopan kita akan membantunya dengan senang hati tapi kalo minta tolong dengan cara matah sege 
10066,neutral,kok kita samaan 
10067,negative,hidup itu ibarat telepon dari sang kekasih ketika terputus tiba tiba kita sadar berapa banyak waktu yang telah disia siakan
10068,neutral,banyak yg bilang meki tante tembem dan legit sini kontol kamu tante jepit sampai crott gini 
10069,negative,gak sekalian bencana itu salah nomer 1 atau nomer 2 
10070,negative,klang is so hambar tak tahu nak buat maksiat kat mana
10071,negative,mereka kan anti mainstream mainstream club kaya ini disaat idol lain manis2 mereka aiguu gue geleng2 kepala aj 
10072,neutral,anak syndicate lagi ngomongin apa ya lupa trus gue nyeplos bilang 'one night stand' dengan muka santai dan mereka 
10073,positive,allah adalah tuhan maha baik dia yang telah mempertemukanku dengan salah satu bidadarinya yaitu kamu jokowi2periode 2019tetapjokowi
10074,neutral,jadi nama mereka lia bukan lumba2 
10075,neutral,iya juga sih mgkin yg jd masalah knp kita blum bisa beli lhd itu anggaranya lum ada min sepertinya 
10076,positive,kok kita samaan sih paakama2 kurang suka ac tp ya saya gak suka kayu putih si pak hehe jokowilagi 
10077,positive,selamat hari batik nasional yuk ikutan kumparangiveaway spesial hari batik dan kamu bisa dapat pulsa rp 100 
10078,neutral,selamat hari batik nasional tadinya saya engga suka pake gamis batik tp sejak dpt yg ini hmmm jd suka pake gamis 
10079,negative,harus diwaspadai juga nih mereka sampa 
10080,neutral,rpw halo rose ini saya jungkook gak keberatan kan kamu saya gangguin seminggu 
10081,positive,kita disisihkan wkwkwk
10082,neutral,sip kita maksi bareng aku di sini kamu di situ gapapa biar nanti bisa bikin rindu
10083,neutral,yg tengah apakah kamu guru yg kanan bukan saya murid cmiiw
10084,neutral,angan angan lebih menjadi bila itu hak kita dan hasil titik peluh sendiri mengharapkan yang bukan hak kita mmg tak boleh lah soib 
10085,negative,kenapa kamu selalu mengatakan hal yang buruk kepada presidenensasi dan ocehanmu sudah di ketahui oleh masyarakat 
10086,negative,rlt kadang gw merasa paling miskin diantara mereka kadang gw kesal dan merasa paling sengsara hidupnya tapi ti 
10087,positive,sbab allah masih sayangkan kitabab tu musibah diturunkan supaya kita sedar dan dekat kan diri dgn allah 
10088,neutral,nunggu kamu 
10089,positive,wanita itu sangat indah satu senyuman mereka aja udah menjadi sebuah keajaiban onigiri air gear 
10090,negative,ada dunia di sekelilingmu ada aku di sampingmu namun kamu mendamba rasa sendiri itu 
10091,neutral,102 5 janganlah begitu jika kamu mengetahui dengan pengetahuan yang yakin 
10092,positive,salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya 
10093,negative,saat orang yg kamu cintai pergi hanya kehampaan yg kamu rasakan rika i hold you 
10094,positive,aku bukanlah seseorang yang sempurna tapi aku akan berusaha menyempurnakan segala kekuranganmu dan bersama sama 
10095,negative,kadang kebaikan kita sering disalahartikan 
10096,negative,bila kita suka dengan kesalahan saudara kita itu tanda penyakit hati dan hati yang berpenyakit takkan bisa menyembuhkan lain hati
10097,negative,giliran budayanya dicolong negara lain marah tapi sebagai yang punya budaya males untuk melestarikan jangan gitu ya kawula 
10098,positive,kehidupan kita ini begitu luas tak melulu urusan politik cobalah untk ber empati agar mahluk laen 
10099,neutral,krt sejauh ini sudah adainbejeong doyeon nayeoneulgiaerom jihyo dan momo yang memutuskan untuk bergabun 
10100,neutral,untuk urusan ketahanan pangan kreativitas orang orang indonesia susah ditandingi 
10101,negative,aku udh pernh brntm masalah ini juga bbrpa buln yg lalu sma org yg sama tapi emg di sini yg suka kp 
10102,negative,jangan kecewakan orang lain hanya kerana kita pernah dikecewakan the point is buanglah sifat nk blas dendam tu klau 
10103,negative,kita tidak bisa mencegah atau menghapus perasaan kita hanya bs mengendalikannya atau dikendalikan olehnya 
10104,negative,ada kabar ratnaarumpaet dipukuli kalo kabarnya benar ya kita turut menyayangkan kejadian tersebut semoga lekas 
10105,neutral,27 istilah dalam jual beli online yang kudu banget kamu tahu 
10106,negative,antropolog amerika robert jay tahun 1953 turun ke jateng menggambarkan kekejaman pki mereka menggunakan kekuatan mereka 
10107,neutral,apa kamu adalah aku 
10108,positive,harapannya program pengurangan resiko bencana dapat dijalankan dengan mekanisme mudah dan muraheperti jika bisa masu 
10109,negative,temu butuh rindu rindu butuh waktu dan kamu 
10110,negative,ingin jujur bahwa aku cinta padamu tapi aku juga tidak mau kau merasa bersalah karena tidak sanggup berkata iya kita sud 
10111,positive,kamu tau gak kalo nama kamu selalu aku selipkan disetiap doa2 aku utk kesehatan pekerjaan rejeki keluarga ah 
10112,negative,kekmana rasanya dicurhatin dua orang yg keduanya sebenernya harus menyelesaikan masalah mereka sendiri tapi dua2n 
10113,negative,bapak walikota yang terhormat mana dirimu nampakkan wajahmu di hadapan masyarakat kota palu bahkan rumah kita saja be 
10114,negative,hidup cuma digunakan untuk mengumbar kebencian apa presiden 
10115,positive,selamat hari batik nasional mari kita lestarikan warisan leluhur kita batik national day haribatiknasional https 
10116,neutral,kita
10117,negative,tahu diri aja bisa gak sih da kamu tuh cuma prioritas ke 6 nya dia udah ya tahu diri gausah banyak minta 
10118,positive,hahaha jangan jadi manusia yang bodoh biarkan mereka pergi 
10119,positive,wkwkwk emot menurut dia sama kita beda artinya
10120,positive,ow iya kuat kamu kan badak g wkwkwk
10121,neutral,5 folowers tai masak udah 8 like ok deh tahun 97 pas kita lulus tk kita coret coret seragam tapi seragam ab 
10122,neutral,dan berbagai perusahaan lainnya yg tak kita ketahui dari grup bisnis jk yg terus mengurita kata aktivis prodem 
10123,neutral,padahal kalo mereka mau lebih berfikir bijak dg hati tidak perlu banyak omong ya berikan bantuan sebisa mereka 
10124,positive,lah iyaa universitas wkwkwkwk aamiin smoga dapet apa yg kamu mau yaaa
